stage_name,condition_name,condition_slug,repeat_index,run_dir,config_file,preset_name,condition_fingerprint,rows,duration_seconds,failure_rate,selected_max_workers,factual_correctness,faithfulness
stage0a_generator_selection,mistral_large_2407_naive_combined,mistral_large_2407_naive_combined,3,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/mistral_large_2407_naive_combined/run_03,/app/.polaris_experiment_stage0a_generator_selection__mistral_large_2407_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5621.800492,0.014286,8,0.529857,0.925317
stage0a_generator_selection,llama33_naive_combined,llama33_naive_combined,1,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/llama33_naive_combined/run_01,/app/.polaris_experiment_stage0a_generator_selection__llama33_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5700.690272,0.021429,8,0.508406,0.921246
stage0a_generator_selection,mistral_large_2407_naive_combined,mistral_large_2407_naive_combined,1,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/mistral_large_2407_naive_combined/run_01,/app/.polaris_experiment_stage0a_generator_selection__mistral_large_2407_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5537.040994,0.028571,8,0.508116,0.911098
stage0a_generator_selection,mistral_large_2407_naive_combined,mistral_large_2407_naive_combined,2,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/mistral_large_2407_naive_combined/run_02,/app/.polaris_experiment_stage0a_generator_selection__mistral_large_2407_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5948.758557,0.028571,8,0.501176,0.882077
stage0a_generator_selection,llama33_naive_combined,llama33_naive_combined,2,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/llama33_naive_combined/run_02,/app/.polaris_experiment_stage0a_generator_selection__llama33_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5201.382628,0.014286,8,0.493857,0.865614
stage0a_generator_selection,mixtral8x22b_naive_combined,mixtral8x22b_naive_combined,2,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/mixtral8x22b_naive_combined/run_02,/app/.polaris_experiment_stage0a_generator_selection__mixtral8x22b_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5444.949365,0.021429,8,0.483768,0.866108
stage0a_generator_selection,llama33_naive_combined,llama33_naive_combined,3,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/llama33_naive_combined/run_03,/app/.polaris_experiment_stage0a_generator_selection__llama33_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5655.060032,0.035714,8,0.474853,0.868011
stage0a_generator_selection,mixtral8x22b_naive_combined,mixtral8x22b_naive_combined,1,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/mixtral8x22b_naive_combined/run_01,/app/.polaris_experiment_stage0a_generator_selection__mixtral8x22b_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5432.320799,0.035714,8,0.462500,0.861184
stage0a_generator_selection,mixtral8x22b_naive_combined,mixtral8x22b_naive_combined,3,/app/artifacts/experiments/protocol_final_3runs/stage0a_generator_selection/mixtral8x22b_naive_combined/run_03,/app/.polaris_experiment_stage0a_generator_selection__mixtral8x22b_naive_combined.yaml,naive_combined,2029f1d3dc7835c5b004aec074e3de4c1ac92f38f95af14fe041bfb0aad6b606,70,5970.851292,0.035714,8,0.428358,0.837076
