condition_name,runs,preset_name,duration_seconds_mean,duration_seconds_min,duration_seconds_max,duration_seconds_std,failure_rate_mean,failure_rate_min,failure_rate_max,failure_rate_std,factual_correctness_mean,factual_correctness_min,factual_correctness_max,factual_correctness_std,faithfulness_mean,faithfulness_min,faithfulness_max,faithfulness_std,context_recall_mean,context_recall_min,context_recall_max,context_recall_std
combined_selected_chunking,3,naive_combined,723.805958,610.774467,793.544268,80.651203,0.111111,0.038095,0.252381,0.099912,0.318236,0.316094,0.321692,0.002467,0.495682,0.465733,0.524383,0.023960,0.658355,0.646279,0.681376,0.016284
